[2024-07-11T17:20:38,450] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Southwest Rapid Rewards Learn more URL - Passed)
[2024-07-11T17:20:42,056] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying United Apply URL - Passed)
[2024-07-11T17:20:44,960] [main] INFO : Expected Learn now URL and Actual Learn now URL is same (verifying United Learn more URL - Passed
[2024-07-11T17:20:49,470] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T17:20:51,983] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T17:20:56,402] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T17:20:58,889] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T17:21:03,387] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:21:06,000] [main] INFO : Expected South West Performance Learn more URL and Actual South West Performance Learn more Url is same (Varifying South West Performance Learn more URL - PASSED
[2024-07-11T17:21:42,339] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:21:48,028] [main] INFO : URL opened successfully
[2024-07-11T17:21:48,132] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:21:48,522] [main] INFO : Clicked 'Apply now' button, a new window should open
[2024-07-11T17:21:49,734] [main] INFO : Expected Apply now URL and Actual Apply now URL are the same (verifying Apply URL - Passed)
[2024-07-11T17:21:52,965] [main] INFO : Expected Sapphire Preferred learn more URL and actual Sapphire Preferred learn more URL are same (verifying learn more URL - Passed)
[2024-07-11T17:21:56,370] [main] INFO : Clicked Freedom Unlimited Apply, new window should open
[2024-07-11T17:21:57,548] [main] INFO : Expected Apply now URL and Actual Apply now URL are the same (verifying Freedom Apply URL - Passed)
[2024-07-11T17:22:02,028] [main] INFO : Expected Learn more URL and Actual Learn more URL are the same (verifying Freedom Learn moreURL - Passed)
[2024-07-11T17:22:08,787] [main] INFO : Clicked Amazon learn more, new window should open
[2024-07-11T17:22:08,806] [main] INFO : Expected Learn URL and Actual Learn more URL are the same (verifying Amazon learn more URL - Passed)
[2024-07-11T17:22:12,763] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Sapphire Reserve Apply Now URL - Passed)
[2024-07-11T17:22:16,602] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Sapphire Reserve Learn more URL - Passed)
[2024-07-11T17:22:20,673] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying Southwest Rapid Rewards Apply URL - Passed)
[2024-07-11T17:22:23,719] [main] INFO : Expected Learn more URL and Actual Learn more URL are same (verifying Southwest Rapid Rewards Learn more URL - Passed)
[2024-07-11T17:22:28,538] [main] INFO : Expected Apply now URL and Actual Apply now URL are same (verifying United Apply URL - Passed)
[2024-07-11T17:22:31,626] [main] INFO : Expected Learn now URL and Actual Learn now URL is same (verifying United Learn more URL - Passed
[2024-07-11T17:22:35,800] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T17:22:38,309] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T17:22:42,809] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T17:22:46,091] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T17:22:50,769] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:22:53,354] [main] INFO : Expected South West Performance Learn more URL and Actual South West Performance Learn more Url is same (Varifying South West Performance Learn more URL - PASSED
[2024-07-11T17:28:29,933] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:28:36,030] [main] INFO : URL opened successfully
[2024-07-11T17:28:36,129] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:28:37,802] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T17:28:40,569] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T17:28:44,723] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T17:28:47,206] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T17:28:51,768] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:28:54,372] [main] INFO : Expected South West Performance Learn more URL and Actual South West Performance Learn more Url is same (Varifying South West Performance Learn more URL - PASSED
[2024-07-11T17:31:19,669] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:31:25,285] [main] INFO : URL opened successfully
[2024-07-11T17:31:25,395] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:31:26,844] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T17:31:29,421] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T17:31:34,326] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T17:31:36,745] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T17:31:41,049] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:31:43,804] [main] INFO : Expected South West Performance Learn more URL and Actual South West Performance Learn more Url is same (Varifying South West Performance Learn more URL - PASSED
[2024-07-11T17:33:52,807] [main] INFO : msedge browser initialized successfully
[2024-07-11T17:33:59,774] [main] INFO : URL opened successfully
[2024-07-11T17:33:59,880] [main] INFO : Navigating to URL: https://creditcards.chase.com/
[2024-07-11T17:34:01,501] [main] INFO : Expected Apply now URL and Actual Apply now URL is same ( Verifying Ink Cash Apply now URL - Passed
[2024-07-11T17:34:04,269] [main] INFO : Expected Ink cash learn more URL and Actual Ink cash URL is same (Verifying Ink cash Learn more URL - Passed 
[2024-07-11T17:34:08,773] [main] INFO : Expected Ink Preferred Apply now URL and Actual Ink Preferred Apply now URL is same (Verifying Ink Preferred Apply now URL - PASSED
[2024-07-11T17:34:11,314] [main] INFO : Expected Ink Preferred Learn more URL and Actual Ink Preferred Learn more URL is same (Varifying Ink Preferred Learn more URL - PASSED
[2024-07-11T17:34:16,201] [main] INFO : Expected South West Performance Apply now URL and Actual South West Performance Apply URL is same (Varifying South West Performance Apply URL - PASSED
[2024-07-11T17:34:19,980] [main] INFO : Expected South West Performance Learn more URL and Actual South West Performance Learn more Url is same (Varifying South West Performance Learn more URL - PASSED
